,0,1,2,3,4,5,6,7,8,9,10,11,12,13
3,39,92,57,4,0,68.42,4,caught,1,,v India,Ranchi,19 Jan 2013,ODI # 3322
4,57*,61,45,8,1,126.66,6,not out,1,,v India,Mohali,23 Jan 2013,ODI # 3327
5,31,64,49,4,0,63.26,4,bowled,2,,v India,Dharamsala,27 Jan 2013,ODI # 3329
6,56,92,64,4,0,87.50,4,bowled,1,,v New Zealand,Hamilton,17 Feb 2013,ODI # 3335
7,79*,71,56,7,2,141.07,4,not out,2,,v New Zealand,Napier,20 Feb 2013,ODI # 3336
8,28*,80,56,2,0,50.00,4,not out,2,,v New Zealand,Auckland,23 Feb 2013,ODI # 3338
9,3,25,23,0,0,13.04,3,lbw,1,,v Australia,Melbourne,12 Jan 2014,ODI # 3454
10,2,8,8,0,0,25.00,3,lbw,1,,v Australia,Brisbane,17 Jan 2014,ODI # 3455
11,55,114,86,3,1,63.95,4,caught,2,,v Australia,Adelaide,26 Jan 2014,ODI # 3463
12,37,86,48,2,0,77.08,4,caught,2,,v West Indies,North Sound,28 Feb 2014,ODI # 3477
13,23,51,43,2,0,53.48,4,caught,2,,v West Indies,North Sound,2 Mar 2014,ODI # 3480
14,107,163,122,7,0,87.70,4,caught,1,,v West Indies,North Sound,5 Mar 2014,ODI # 3484
15,17,7,6,4,0,283.33,6,caught,1,,v Scotland,Aberdeen,9 May 2014,ODI # 3491
16,2,7,8,0,0,25.00,4,caught,2,,v Sri Lanka,Colombo (RPS),26 Nov 2014,ODI # 3554
17,42,71,57,1,0,73.68,4,lbw,1,,v Sri Lanka,Colombo (RPS),29 Nov 2014,ODI # 3557
18,48*,90,48,2,2,100.00,4,not out,2,,v Sri Lanka,Hambantota,3 Dec 2014,ODI # 3561
19,36,77,49,1,1,73.46,4,bowled,1,,v Sri Lanka,Colombo (RPS),7 Dec 2014,ODI # 3563
20,104*,159,117,7,1,88.88,4,not out,2,,v Sri Lanka,Pallekele,10 Dec 2014,ODI # 3565
21,55,114,76,4,0,72.36,4,bowled,2,,v Sri Lanka,Pallekele,13 Dec 2014,ODI # 3567
22,80,142,99,5,0,80.80,4,lbw,2,,v Sri Lanka,Colombo (RPS),16 Dec 2014,ODI # 3569
23,5,15,15,1,0,33.33,4,caught,1,,v Australia,Sydney,16 Jan 2015,ODI # 3578
24,DNB,-,-,-,-,-,-,-,2,,v India,Brisbane,20 Jan 2015,ODI # 3586
25,69,101,70,6,0,98.57,4,caught,1,,v Australia,Hobart,23 Jan 2015,ODI # 3589
26,3,6,2,0,0,150.00,4,caught,2,,v India,Perth,30 Jan 2015,ODI # 3595
27,25,46,37,2,0,67.56,4,lbw,2,,v Australia,Perth,1 Feb 2015,ODI # 3597
28,5,20,12,0,0,41.66,4,caught,2,,v Australia,Melbourne,14 Feb 2015,ODI # 3600
29,46,123,70,3,0,65.71,4,caught,1,,v New Zealand,Wellington,20 Feb 2015,ODI # 3607
30,1,8,3,0,0,33.33,4,caught,1,,v Scotland,Christchurch,23 Feb 2015,ODI # 3611
31,121,151,108,14,2,112.03,4,lbw,1,,v Sri Lanka,Wellington,1 Mar 2015,ODI # 3619
32,29,79,47,2,0,61.70,4,caught,2,,v Bangladesh,Adelaide,9 Mar 2015,ODI # 3630
33,DNB,-,-,-,-,-,-,-,2,,v Afghanistan,Sydney,13 Mar 2015,ODI # 3635
34,0,8,7,0,0,0.00,3,lbw,1,,v Pakistan,Abu Dhabi,11 Nov 2015,ODI # 3707
35,63,121,77,3,0,81.81,3,bowled,1,,v Pakistan,Abu Dhabi,13 Nov 2015,ODI # 3708
36,11,15,14,1,0,78.57,3,caught,2,,v Pakistan,Sharjah,17 Nov 2015,ODI # 3710
37,71,105,71,3,2,100.00,3,stumped,1,,v Pakistan,Dubai (DSC),20 Nov 2015,ODI # 3712
38,52,97,58,4,1,89.65,3,bowled,1,,v South Africa,Bloemfontein,3 Feb 2016,ODI # 3732
39,38,93,64,2,0,59.37,3,bowled,2,,v South Africa,Gqeberha,6 Feb 2016,ODI # 3734
40,125,165,113,10,5,110.61,3,run out,1,,v South Africa,Centurion,9 Feb 2016,ODI # 3736
41,109,-,124,10,1,87.90,3,caught,1,,v South Africa,Johannesburg,12 Feb 2016,ODI # 3737
42,27,41,25,4,0,108.00,3,lbw,1,,v South Africa,Cape Town,14 Feb 2016,ODI # 3738
43,78,141,95,4,1,82.10,3,caught,1,,v India,Pune,15 Jan 2017,ODI # 3819
44,54,65,55,8,0,98.18,3,caught,2,,v India,Cuttack,19 Jan 2017,ODI # 3821
45,4,9,5,0,0,80.00,3,bowled,1,,v West Indies,North Sound,3 Mar 2017,ODI # 3845
46,90*,195,127,3,0,70.86,3,not out,2,,v West Indies,North Sound,5 Mar 2017,ODI # 3848
47,101,-,108,10,0,93.51,3,caught,1,,v West Indies,Bridgetown,9 Mar 2017,ODI # 3849
48,91*,186,110,5,0,82.72,4,not out,2,,v Australia,Melbourne,14 Jan 2018,ODI # 3951
49,46*,-,58,1,0,79.31,4,not out,2,,v Australia,Brisbane,19 Jan 2018,ODI # 3958
50,27,-,31,1,0,87.09,4,bowled,1,,v Australia,Sydney,21 Jan 2018,ODI # 3960
51,0,-,7,0,0,0.00,4,caught,1,,v Australia,Adelaide,26 Jan 2018,ODI # 3966
52,62,-,68,2,0,91.17,4,caught,1,,v Australia,Perth,28 Jan 2018,ODI # 3968
53,71,124,75,5,1,94.66,3,bowled,1,,v New Zealand,Hamilton,25 Feb 2018,ODI # 3980
54,9,26,18,1,0,50.00,3,caught,2,,v New Zealand,Mount Maunganui,28 Feb 2018,ODI # 3981
55,20,26,22,3,0,90.90,3,caught,1,,v New Zealand,Wellington,3 Mar 2018,ODI # 3982
56,102,155,101,6,2,100.99,3,caught,1,,v New Zealand,Dunedin,7 Mar 2018,ODI # 3989
57,23*,47,37,1,0,62.16,3,not out,2,,v New Zealand,Christchurch,10 Mar 2018,ODI # 3992
58,29,-,25,3,1,116.00,4,run out,2,,v Scotland,Edinburgh,10 Jun 2018,ODI # 4008
59,25*,-,28,4,0,89.28,3,not out,1,,v Sri Lanka,Dambulla,10 Oct 2018,ODI # 4052
60,71,116,83,6,0,85.54,3,caught,1,,v Sri Lanka,Dambulla,13 Oct 2018,ODI # 4053
61,8,-,10,1,0,80.00,3,bowled,2,,v Sri Lanka,Pallekele,17 Oct 2018,ODI # 4054
62,32*,-,57,0,0,56.14,3,not out,2,,v Sri Lanka,Pallekele,20 Oct 2018,ODI # 4055
63,10,-,16,0,0,62.50,3,caught,2,,v Sri Lanka,Colombo (RPS),23 Oct 2018,ODI # 4058
64,102,167,97,9,0,105.15,3,caught,2,,v West Indies,Bridgetown,20 Feb 2019,ODI # 4096
65,36,58,40,6,0,90.00,3,caught,2,,v West Indies,Bridgetown,22 Feb 2019,ODI # 4097
66,TDNB,-,-,-,-,-,-,-,-,,v West Indies,St George's,25 Feb 2019,ODI # 4098
67,5,-,10,0,0,50.00,3,caught,1,,v West Indies,St George's,27 Feb 2019,ODI # 4099
68,1,-,2,0,0,50.00,3,caught,1,,v West Indies,Gros Islet,2 Mar 2019,ODI # 4103
69,7,8,6,1,0,116.66,3,lbw,2,,v Ireland,Dublin (Malahide),3 May 2019,ODI # 4127
70,17,28,21,0,0,80.95,3,run out,1,,v South Africa,Cape Town,4 Feb 2020,ODI # 4234
71,TDNB,-,-,-,-,-,-,-,-,,v South Africa,Durban,7 Feb 2020,ODI # 4238
72,49,88,52,3,0,94.23,3,caught,2,,v South Africa,Johannesburg,9 Feb 2020,ODI # 4242
73,77,140,86,4,1,89.53,3,bowled,1,,v New Zealand,Ahmedabad,5 Oct 2023,ODI # 4658
74,82,107,68,8,1,120.58,3,caught,1,,v Bangladesh,Dharamsala,10 Oct 2023,ODI # 4664
