,0,1,2,3,4,5,6,7,8,9,10,11
50,TDNB,-,-,-,-,-,-,,v Sri Lanka,Dambulla,10 Oct 2018,ODI # 4052
51,10.0,0,47,0,4.70,4,2,,v Sri Lanka,Dambulla,13 Oct 2018,ODI # 4053
52,1.0,0,6,0,6.00,4,1,,v Sri Lanka,Pallekele,17 Oct 2018,ODI # 4054
53,10.0,0,55,2,5.50,4,1,,v Sri Lanka,Pallekele,20 Oct 2018,ODI # 4055
54,8.0,0,57,2,7.12,4,1,,v Sri Lanka,Colombo (RPS),23 Oct 2018,ODI # 4058
55,10.0,0,85,0,8.50,3,1,,v West Indies,Bridgetown,20 Feb 2019,ODI # 4096
56,7.0,0,51,0,7.28,3,1,,v West Indies,Bridgetown,22 Feb 2019,ODI # 4097
57,TDNB,-,-,-,-,-,-,,v West Indies,St George's,25 Feb 2019,ODI # 4098
58,2.0,0,31,0,15.50,6,2,,v West Indies,St George's,27 Feb 2019,ODI # 4099
59,DNB,-,-,-,-,-,2,,v West Indies,Gros Islet,2 Mar 2019,ODI # 4103
60,10.0,0,42,1,4.20,5,1,,v South Africa,Johannesburg,9 Feb 2020,ODI # 4242
61,3.0,0,28,0,9.33,6,1,,v India,Pune,23 Mar 2021,ODI # 4281
62,10.0,0,47,0,4.70,5,1,,v India,Pune,26 Mar 2021,ODI # 4283
63,7.0,0,39,1,5.57,6,1,,v India,Pune,28 Mar 2021,ODI # 4284
64,10.0,0,57,3,5.70,4,2,,v Netherlands,Amstelveen,17 Jun 2022,ODI # 4413
65,4.0,0,30,0,7.50,5,1,,v Netherlands,Amstelveen,19 Jun 2022,ODI # 4414
66,DNB,-,-,-,-,-,1,,v Netherlands,Amstelveen,22 Jun 2022,ODI # 4417
67,4.0,0,24,1,6.00,3,1,,v Australia,Sydney,19 Nov 2022,ODI # 4477
68,DNB,-,-,-,-,-,1,,v Australia,Melbourne,22 Nov 2022,ODI # 4480
69,8.0,0,51,1,6.37,3,1,,v South Africa,Bloemfontein,27 Jan 2023,ODI # 4512
70,4.0,0,32,0,8.00,3,2,,v South Africa,Bloemfontein,29 Jan 2023,ODI # 4513
71,2.0,0,29,0,14.50,6,2,,v South Africa,Kimberley,1 Feb 2023,ODI # 4514
72,7.2,0,35,2,4.77,4,1,,v Bangladesh,Mirpur,1 Mar 2023,ODI # 4525
73,9.0,2,27,1,3.00,5,2,,v Bangladesh,Mirpur,3 Mar 2023,ODI # 4528
74,9.0,0,48,0,5.33,4,1,,v Bangladesh,Chattogram,6 Mar 2023,ODI # 4531
75,9.2,0,60,0,6.42,4,2,,v New Zealand,Ahmedabad,5 Oct 2023,ODI # 4658
